,Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
270,Buenos Aires,General San Martín,Villa Ayacucho,6371010.0,0,170,0,436,0,0,0,0,606
271,Buenos Aires,General San Martín,Villa Ballester,6371010.0,2333,22665,1,7192,32,0,0,347,32570
272,Buenos Aires,General San Martín,Villa Bernardo Monteagudo,6371010.0,0,564,0,930,0,0,0,0,1494
273,Buenos Aires,General San Martín,Villa Chacabuco,6371010.0,0,717,0,16,0,0,0,0,733
274,Buenos Aires,General San Martín,Villa Coronel Jose M. Zapiola,6371010.0,0,1365,0,1842,0,0,0,0,3207
275,Buenos Aires,General San Martín,Villa General Antonio J.  De Sucre,6371010.0,0,569,0,684,0,0,0,0,1253
276,Buenos Aires,General San Martín,Villa General Eugenio Necochea,6371010.0,0,2955,0,2291,0,0,0,0,5246
277,Buenos Aires,General San Martín,Villa General Jose Tomas Guido,6371010.0,0,1393,0,1923,0,0,0,0,3316
278,Buenos Aires,General San Martín,Villa General Juan G. Las Heras,6371010.0,0,617,0,948,0,0,0,0,1565
279,Buenos Aires,General San Martín,Villa Godoy Cruz,6371010.0,0,729,0,1073,0,0,0,0,1802
280,Buenos Aires,General San Martín,Villa Granaderos De San Martín,6371010.0,0,935,0,2345,0,0,0,382,3662
281,Buenos Aires,General San Martín,Villa Gregoria Matorras,6371010.0,0,1075,0,1859,0,0,0,0,2934
282,Buenos Aires,General San Martín,Villa José León Suarez,6371010.0,1903,3678,0,643,16,0,0,1333,7573
283,Buenos Aires,General San Martín,Villa Juan Martín De Pueyrredon,6371010.0,0,1177,0,2369,0,0,0,0,3546
284,Buenos Aires,General San Martín,Villa Libertad,6371010.0,0,1220,0,2219,0,0,0,0,3439
285,Buenos Aires,General San Martín,Villa Lynch,6371010.0,283,2191,2,14,2,0,0,0,2492
286,Buenos Aires,General San Martín,Villa Maipu,6371010.0,109,1556,0,2748,0,0,0,545,4958
287,Buenos Aires,General San Martín,Villa Marqués Alejandro  María De Aguado,6371010.0,0,596,0,1096,0,0,0,0,1692
288,Buenos Aires,General San Martín,Villa Parque Pres Figueroa Alcorta,6371010.0,0,204,0,328,0,0,0,0,532
289,Buenos Aires,General San Martín,Villa Parque San Lorenzo,6371010.0,0,161,0,351,32,0,0,0,544
290,Buenos Aires,General San Martín,Villa San Andrés,6371010.0,1112,5854,0,1068,20,0,0,586,8640
291,Buenos Aires,General San Martín,Villa Yapeyú,6371010.0,0,289,0,460,0,0,0,0,749
292,Buenos Aires,General San Martín,Ciudad Jardin El Libertador,6371010.0,0,12,0,0,0,0,0,0,12
293,Buenos Aires,General Viamonte,Baigorrita,6385010.0,562,0,0,0,0,0,0,61,623
294,Buenos Aires,General Viamonte,Los Toldos,6385030.0,262,0,1,4159,0,0,0,57,4479
295,Buenos Aires,General Viamonte,Zavalía,6385050.0,0,0,0,0,0,0,0,27,27
296,Buenos Aires,General Villegas,Banderaló,6392010.0,0,0,0,0,250,1,0,0,251
297,Buenos Aires,General Villegas,Cañada Seca,6392020.0,0,0,0,0,200,0,0,0,200
298,Buenos Aires,General Villegas,Coronel Charlone,6392030.0,317,0,0,60,0,1,0,0,378
299,Buenos Aires,General Villegas,Emilio V. Bunge,6392040.0,0,0,0,0,0,1,0,0,1
300,Buenos Aires,General Villegas,General Villegas  (Est. Villegas),6392050.0,340,24,0,3388,0,1,0,46,3799
301,Buenos Aires,General Villegas,Piedritas,6392080.0,368,0,0,189,0,1,0,58,616
302,Buenos Aires,General Villegas,Santa Regina,6392100.0,0,75,0,0,0,0,0,0,75
303,Buenos Aires,General Villegas,Pichincha,6392070.0,0,0,0,0,0,1,0,0,1
304,Buenos Aires,Guaminí,Casbas,6399020.0,0,0,1,0,0,0,0,125,126
305,Buenos Aires,Guaminí,Guaminí,6399040.0,0,0,0,75,0,0,0,345,420
306,Buenos Aires,Guaminí,Laguna Alsina  (Est. Bonifacio),6399050.0,198,0,0,0,0,0,0,247,445
307,Buenos Aires,Guaminí,Arroyo Venado,6399010.0,0,0,0,0,0,0,0,44,44
308,Buenos Aires,Guaminí,Garré,6399030.0,0,0,0,288,0,0,0,0,288
309,Buenos Aires,Hipólito Yrigoyen,Henderson,6406010.0,113,0,1,0,0,0,0,810,924
310,Buenos Aires,Hurlingham,Hurlingham,6408010.0,548,15221,57,16573,65,0,0,296,32760
311,Buenos Aires,Hurlingham,Villa Santos Tesei,6408010.0,122,7225,27,13068,1,0,0,72,20515
312,Buenos Aires,Hurlingham,William C. Morris,6408010.0,0,11,0,16,0,0,0,351,378
313,Buenos Aires,Ituzaingó,Ituzaingó Centro,6410010.0,419,26821,122,22279,122,3,0,199,49965
314,Buenos Aires,Ituzaingó,Ituzaingó Sur,6410010.0,0,0,0,0,0,0,0,30,30
315,Buenos Aires,Ituzaingó,OTROS,0.0,2,0,0,2,0,0,0,0,4
316,Buenos Aires,Ituzaingó,Villa Gobernador Udaondo,6410010.0,21,8796,9,3253,0,0,0,338,12417
317,Buenos Aires,José C. Paz,Del Viso,6412010.0,0,217,0,0,0,0,0,0,217
318,Buenos Aires,José C. Paz,José C Paz,6412010.0,2429,28431,84,12224,482,2,0,108,43760
319,Buenos Aires,José C. Paz,Tortuguitas,6412010.0,0,1388,0,0,0,0,0,0,1388
320,Buenos Aires,Junín,Agustín Roca,6413010.0,0,0,0,89,0,0,0,215,304
321,Buenos Aires,Junín,Agustina,6413020.0,0,0,0,8,0,0,0,0,8
322,Buenos Aires,Junín,Balneario Laguna de Gómez,6413030.0,0,0,0,0,0,0,0,8,8
323,Buenos Aires,Junín,Fortín Tiburcio,6413040.0,0,0,0,0,0,0,0,69,69
324,Buenos Aires,Junín,Junín,6413050.0,3361,18285,87,3058,89,1,0,8310,33191
325,Buenos Aires,Junín,Laplacette,6413060.0,0,0,0,1,0,0,16,0,17
326,Buenos Aires,Junín,Morse,6413070.0,0,61,0,254,0,0,0,110,425
327,Buenos Aires,Junín,Saforcada,6413080.0,0,0,0,0,1,0,0,75,76
328,Buenos Aires,La Costa,Las Toninas,6420010.0,444,1076,2,61,401,0,0,26,2010
329,Buenos Aires,La Costa,Mar de Ajó - San Bernardo,6420020.0,1749,4326,33,8970,891,0,0,1,15970
330,Buenos Aires,La Costa,San Clemente del Tuyú,6420030.0,1684,3140,5,358,0,0,0,40,5227
331,Buenos Aires,La Costa,Santa Teresita - Mar del Tuyú,6420040.0,3600,7654,16,191,18,0,0,201,11680
332,Buenos Aires,La Costa,Aguas Verdes,6420030.0,29,0,0,137,0,0,0,1,167
333,Buenos Aires,La Costa,Lucila Del Mar,6420030.0,153,943,0,1452,173,0,0,1,2722
334,Buenos Aires,La Matanza,20 De Junio,6427010.0,26,682,4,0,0,0,0,1,713
335,Buenos Aires,La Matanza,Aldo Bonzi,6427010.0,3,3154,0,0,1,0,0,1,3159
336,Buenos Aires,La Matanza,Ciudad Evita,6427010.0,351,10138,27,3175,31,0,0,99,13821
337,Buenos Aires,La Matanza,Gonzalez Catán,6427010.0,119,31528,27,15835,33,7,0,1502,49051
338,Buenos Aires,La Matanza,Gregorio De Laferrere,6427010.0,88,26889,15,19628,29,0,0,1451,48100
339,Buenos Aires,La Matanza,Isidro Casanova,6427010.0,191,21818,34,26985,61,0,0,253,49342
340,Buenos Aires,La Matanza,La Tablada,6427010.0,365,15630,2,10,7,0,0,933,16947
341,Buenos Aires,La Matanza,Lomas Del Mirador,6427010.0,637,12926,11,4,13,0,0,65,13656
342,Buenos Aires,La Matanza,Rafael Castillo,6427010.0,34,14297,10,9215,7,0,0,274,23837
343,Buenos Aires,La Matanza,Ramos Mejía,6427010.0,818,37021,80,7809,95,2,0,19,45844
344,Buenos Aires,La Matanza,San Justo,6427010.0,668,24933,101,13387,111,1,0,857,40058
345,Buenos Aires,La Matanza,Tapiales,6427010.0,696,3719,27,7683,14,1,0,1,12141
346,Buenos Aires,La Matanza,Villa  Eduardo Madero,6427010.0,194,16709,50,11900,76,0,0,168,29097
347,Buenos Aires,La Matanza,Villa Luzuriaga,6427010.0,170,17378,1,30,1,0,0,114,17694
348,Buenos Aires,La Matanza,Virrey Del Pino,6427010.0,4526,19962,0,1128,0,0,0,367,25983
349,Buenos Aires,La Plata,Abasto,6441030.0,376,608,0,3174,0,0,0,5,4163
350,Buenos Aires,La Plata,Angel Etcheverry,6441030.0,0,700,0,0,0,0,0,5,705
351,Buenos Aires,La Plata,Arturo Segui,6441030.0,0,183,0,0,0,0,0,0,183
352,Buenos Aires,La Plata,Barrio El Peligro,6441030.0,466,0,0,0,0,0,0,0,466
353,Buenos Aires,La Plata,City Bell,6441030.0,0,12230,0,185,0,0,0,145,12560
354,Buenos Aires,La Plata,colonia la plata,6441030.0,63,0,0,0,0,0,0,0,63
355,Buenos Aires,La Plata,Ignacio Correas,6441020.0,0,0,0,0,2,0,0,46,48
356,Buenos Aires,La Plata,Joaquin Gorina,6441030.0,0,876,0,125,0,0,0,0,1001
357,Buenos Aires,La Plata,Jose Hernandez,6441030.0,0,31,0,0,0,0,0,0,31
358,Buenos Aires,La Plata,Jose Melchor Romero,6441030.0,0,934,0,0,0,0,0,0,934
359,Buenos Aires,La Plata,La Cumbre,6441030.0,0,0,0,0,0,0,0,145,145
360,Buenos Aires,La Plata,La Plata,6441030.0,11819,131591,537,39467,805,9,0,3239,187467
361,Buenos Aires,La Plata,Lisandro Olmos,6441030.0,0,2592,0,0,0,0,0,0,2592
362,Buenos Aires,La Plata,Los Hornos,6441030.0,0,3567,0,254,0,0,0,145,3966
363,Buenos Aires,La Plata,Manuel B Gonnet,6441030.0,0,12238,0,170,0,0,0,0,12408
364,Buenos Aires,La Plata,OTROS,0.0,0,22,0,9,0,0,0,0,31
365,Buenos Aires,La Plata,Ringuelet,6441030.0,0,4085,0,89,0,0,0,0,4174
366,Buenos Aires,La Plata,Tolosa,6441030.0,0,13308,0,264,0,0,0,0,13572
367,Buenos Aires,La Plata,Villa Elisa,6441030.0,0,6262,0,150,0,0,0,145,6557
368,Buenos Aires,La Plata,Villa Elvira,6441030.0,0,4556,0,153,0,0,0,1068,5777
369,Buenos Aires,La Plata,ruta del sol,6441030.0,292,0,0,0,0,0,0,0,292
370,Buenos Aires,La Plata,El Retiro,6441030.0,0,0,0,1,0,0,0,0,1
371,Buenos Aires,La Plata,Transradio,6441030.0,0,0,0,0,0,1,0,0,1
372,Buenos Aires,La Plata,Arana,6441030.0,0,0,0,0,0,0,0,129,129
373,Buenos Aires,La Plata,Villa Garibaldi,6441030.0,0,0,0,0,0,0,0,904,904
374,Buenos Aires,La Plata,Villa Parque Sicardi,6441030.0,0,0,0,0,0,0,0,1094,1094
375,Buenos Aires,La Plata,Barrio El Carmen Oeste,6441030.0,0,0,0,0,0,0,0,145,145
376,Buenos Aires,La Plata,Barrio Gambier,6441030.0,0,0,0,0,0,0,0,145,145
377,Buenos Aires,La Plata,Villa Montoro,6441030.0,0,0,0,0,0,0,0,145,145
378,Buenos Aires,Lanús,Gerli,6434010.0,42,6313,14,5985,3,0,0,0,12357
379,Buenos Aires,Lanús,Lanús Este,6434010.0,551,27058,83,26487,82,1,0,115,54377
380,Buenos Aires,Lanús,Lanús Oeste,6434010.0,0,12264,1,14118,0,0,0,364,26747
381,Buenos Aires,Lanús,Monte Chingolo,6434010.0,73,10751,47,16020,71,0,0,0,26962
382,Buenos Aires,Lanús,Remedios Escalada De San Martin,6434010.0,65,14315,19,5137,19,0,0,344,19899
383,Buenos Aires,Lanús,Valentín Alsina,6434010.0,192,7292,79,12001,91,0,0,3,19658
384,Buenos Aires,Laprida,Laprida,6448010.0,0,22,0,2741,0,0,0,0,2763
385,Buenos Aires,Laprida,Pueblo Nuevo,6448020.0,0,0,0,0,0,0,0,8,8
386,Buenos Aires,Laprida,Pueblo San Jorge,6448030.0,0,0,0,0,0,0,0,117,117
387,Buenos Aires,Las Flores,Las Flores,6455030.0,2063,0,0,2286,0,0,0,809,5158
388,Buenos Aires,Las Flores,Coronel Boerr,6455010.0,0,0,0,0,0,0,0,3,3
389,Buenos Aires,Las Flores,El Trigo,6455020.0,0,0,0,1,0,0,0,3,4
390,Buenos Aires,Las Flores,Pardo,6455040.0,0,0,0,0,0,0,0,4,4
391,Buenos Aires,Leandro N. Alem,Alberdi Viejo,6462010.0,2,0,0,0,2,0,0,2,6
392,Buenos Aires,Leandro N. Alem,El Dorado,6462020.0,0,0,0,11,0,1,0,136,148
393,Buenos Aires,Leandro N. Alem,Fortín Acha,6462030.0,0,0,0,0,0,0,0,39,39
394,Buenos Aires,Leandro N. Alem,Juan Bautista Alberdi  (Est. Alberdi),6462040.0,252,457,0,396,0,0,0,8,1113
395,Buenos Aires,Leandro N. Alem,Leandro N. Alem,6462050.0,0,201,0,0,0,0,0,55,256
396,Buenos Aires,Leandro N. Alem,Vedia,6462060.0,941,0,0,533,45,1,0,1201,2721
397,Buenos Aires,Lincoln,Bayauca,6469020.0,0,0,0,0,1,0,0,25,26
398,Buenos Aires,Lincoln,Coronel Martínez de Hoz  (Ap. Kilómetro 322),6469050.0,249,0,0,0,0,0,0,0,249
399,Buenos Aires,Lincoln,El Triunfo,6469060.0,0,0,1,10,0,0,0,0,11
400,Buenos Aires,Lincoln,Las Toscas,6469070.0,330,0,0,0,0,0,0,0,330
401,Buenos Aires,Lincoln,Lincoln,6469080.0,813,8631,39,11,1,0,0,0,9495
402,Buenos Aires,Lincoln,Pasteur,6469090.0,0,0,0,0,0,2,0,468,470
403,Buenos Aires,Lincoln,Roberts,6469100.0,0,0,1,699,0,0,0,0,700
404,Buenos Aires,Lincoln,Arenaza,6469010.0,0,0,0,293,0,0,0,0,293
405,Buenos Aires,Lincoln,Carlos Salas,6469040.0,0,0,0,0,0,0,0,123,123
406,Buenos Aires,Lobería,Lobería,6476030.0,753,0,7,902,15,0,0,716,2393
407,Buenos Aires,Lobería,San Manuel,6476050.0,31,0,0,270,0,1,0,144,446
408,Buenos Aires,Lobería,Arenas Verdes,6476010.0,0,0,0,0,0,0,0,11,11
409,Buenos Aires,Lobería,Licenciado Matienzo,6476020.0,0,0,0,0,0,0,0,1,1
410,Buenos Aires,Lobería,Pieres,6476040.0,0,0,0,0,0,0,0,7,7
411,Buenos Aires,Lobería,Tamangueyú,6476060.0,0,0,0,0,0,0,0,28,28
412,Buenos Aires,Lobos,Antonio Carboni,6483010.0,4,0,1,175,156,0,0,0,336
413,Buenos Aires,Lobos,Elvira,6483020.0,0,0,0,0,0,0,0,92,92
414,Buenos Aires,Lobos,Lobos,6483040.0,730,787,10,6135,0,0,0,0,7662
415,Buenos Aires,Lobos,Salvador María,6483050.0,87,0,0,446,0,0,0,214,747
416,Buenos Aires,Lomas De Zamora,Banfield,6490010.0,302,56858,80,9731,180,1,0,0,67152
417,Buenos Aires,Lomas De Zamora,Llavallol,6490010.0,136,7113,34,7044,36,0,0,1,14364
418,Buenos Aires,Lomas De Zamora,Lomas De Zamora,6490010.0,550,35053,112,11600,300,2,0,2332,49949
419,Buenos Aires,Lomas De Zamora,Temperley,6490010.0,39,25314,19,9104,50,2,0,0,34528
420,Buenos Aires,Lomas De Zamora,Turdera,6490010.0,38,2386,21,6294,1,0,0,0,8740
421,Buenos Aires,Lomas De Zamora,Villa Centenario,6490010.0,0,43,0,174,0,0,0,300,517
422,Buenos Aires,Lomas De Zamora,Villa Fiorito,6490010.0,0,165,0,228,0,0,0,666,1059
423,Buenos Aires,Luján,Barrio Las Casuarinas,6497060.0,24,0,0,102,0,0,0,25,151
424,Buenos Aires,Luján,Carlos Keen,6497020.0,0,0,0,0,0,0,0,20,20
425,Buenos Aires,Luján,Cortines,6497060.0,83,0,0,357,0,0,0,41,481
426,Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),6497060.0,487,1001,0,2094,0,0,0,20,3602
427,Buenos Aires,Luján,Lezica y Torrezuri,6497060.0,0,0,0,0,0,0,0,38,38
428,Buenos Aires,Luján,Luján,6497060.0,2440,12829,37,8674,37,1,0,2755,26773
429,Buenos Aires,Luján,Olivera,6497070.0,0,0,0,5,0,0,0,42,47
430,Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),6497060.0,306,0,4,0,0,0,0,49,359
431,Buenos Aires,Luján,OTROS,0.0,0,0,0,0,0,0,0,42,42
432,Buenos Aires,Luján,Torres,6497090.0,148,0,0,0,0,0,0,21,169
433,Buenos Aires,Magdalena,General Mansilla  (Est. Bartolomé Bavio),6505020.0,0,544,0,409,0,0,0,0,953
434,Buenos Aires,Magdalena,Magdalena,6505040.0,708,2980,1,0,0,0,437,3,4129
435,Buenos Aires,Magdalena,Vieytes,6505060.0,0,0,0,28,0,0,0,84,112
436,Buenos Aires,Magdalena,Atalaya,6505010.0,0,0,0,353,0,0,0,0,353
437,Buenos Aires,Magdalena,Los Naranjos,6505030.0,0,0,0,46,0,0,0,0,46
438,Buenos Aires,Magdalena,Roberto J. Payró,6505050.0,0,0,0,0,0,0,0,32,32
439,Buenos Aires,Maipú,Las Armas,6511010.0,99,0,0,0,0,0,0,54,153
440,Buenos Aires,Maipú,Maipú,6511020.0,644,0,7,1,1100,0,0,20,1772
441,Buenos Aires,Maipú,Santo Domingo,6511030.0,0,0,0,0,0,1,0,7,8
442,Buenos Aires,Malvinas Argentinas,Area De Promocion El Triángulo,6515010.0,101,0,0,110,0,0,0,0,211
443,Buenos Aires,Malvinas Argentinas,Grand Bourg,6515010.0,3582,6382,0,5342,1,0,0,0,15307
444,Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010.0,583,3068,0,1,1,0,0,110,3763
445,Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010.0,1069,2992,3,847,3,0,0,1,4915
446,Buenos Aires,Malvinas Argentinas,Los Polvorines,6515010.0,269,6450,23,6166,5,1,0,1,12915
447,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,6515010.0,0,76,0,1,0,0,0,14,91
448,Buenos Aires,Malvinas Argentinas,Tortuguitas,6515010.0,1620,3116,1,46,4170,0,0,0,8953
449,Buenos Aires,Malvinas Argentinas,Villa De Mayo,6515010.0,28,3457,3,2568,5,0,0,22,6083
450,Buenos Aires,Mar Chiquita,Coronel Vidal,6518010.0,3,1508,0,242,0,0,0,165,1918
451,Buenos Aires,Mar Chiquita,General Pirán,6518020.0,0,0,1,712,0,0,0,75,788
452,Buenos Aires,Mar Chiquita,La Armonía,6518030.0,0,0,0,0,0,0,0,106,106
453,Buenos Aires,Mar Chiquita,Mar de Cobo,6518050.0,182,0,1,1142,0,0,0,0,1325
454,Buenos Aires,Mar Chiquita,Santa Clara del Mar,6518060.0,2128,0,0,312,0,0,0,800,3240
455,Buenos Aires,Mar Chiquita,Playa Dorada,6518020.0,0,0,0,0,0,0,0,98,98
456,Buenos Aires,Mar Chiquita,La Caleta,6518020.0,0,0,0,0,0,0,0,132,132
457,Buenos Aires,Mar Chiquita,Vivoratá,6518070.0,0,0,0,205,0,0,0,76,281
458,Buenos Aires,Marcos Paz,Marcos Paz,6525020.0,2567,671,11,123,6084,1,0,15,9472
459,Buenos Aires,Mercedes,Mercedes,6532020.0,1214,6309,59,2760,59,3,0,1588,11992
460,Buenos Aires,Mercedes,Gowland,6532010.0,0,0,0,5,0,0,0,101,106
461,Buenos Aires,Mercedes,Jorge Born,6532030.0,0,0,0,0,0,0,0,5,5
462,Buenos Aires,Merlo,Libertad,6539010.0,98,12409,12,14507,11,1,0,1756,28794
463,Buenos Aires,Merlo,Mariano Acosta,6539010.0,4444,6874,0,5279,0,0,0,8,16605
464,Buenos Aires,Merlo,Merlo,6539010.0,426,38112,69,23280,121,0,0,1055,63063
465,Buenos Aires,Merlo,OTROS,0.0,0,0,0,1,0,0,0,0,1
466,Buenos Aires,Merlo,Pontevedra,6539010.0,678,3772,2,2,0,0,0,1802,6256
467,Buenos Aires,Merlo,San Antonio De Padua,6539010.0,15,6554,3,6059,4,0,0,460,13095
468,Buenos Aires,Monte,San Miguel del Monte  (Est. Monte),6547020.0,487,1919,3,3775,0,0,0,344,6528
469,Buenos Aires,Monte,Abbott,6547010.0,0,0,0,302,0,1,0,18,321
470,Buenos Aires,Monte Hermoso,Balneario Sauce Grande,6553010.0,31,0,0,489,0,0,0,0,520
471,Buenos Aires,Monte Hermoso,Monte Hermoso,6553020.0,369,0,0,4971,0,0,0,0,5340
472,Buenos Aires,Moreno,Cuartel V,6560010.0,0,31,4,631,0,0,0,145,811
473,Buenos Aires,Moreno,Francisco Alvarez,6560010.0,978,4440,10,1146,98,0,0,199,6871
474,Buenos Aires,Moreno,La Reja,6560010.0,61,5062,8,2103,493,1,0,190,7918
475,Buenos Aires,Moreno,Moreno,6560010.0,440,49098,88,18343,268,3,0,719,68959
476,Buenos Aires,Moreno,Paso Del Rey,6560010.0,0,6523,0,1763,0,3,0,100,8389
477,Buenos Aires,Moreno,Trujui,6560010.0,240,3364,14,12338,2,0,0,130,16088
478,Buenos Aires,Morón,Castelar,6568010.0,6,18765,0,11020,12,0,0,100,29903
479,Buenos Aires,Morón,El Palomar,6568010.0,205,9214,4,4372,9,1,0,19,13824
480,Buenos Aires,Morón,Haedo,6568010.0,277,9887,102,13355,107,0,0,33,23761
481,Buenos Aires,Morón,Moron,6568010.0,844,20837,71,24863,88,3,0,14,46720
482,Buenos Aires,Morón,Villa Sarmiento,6568010.0,15,4810,19,4859,0,1,0,91,9795
483,Buenos Aires,Navarro,Las Marianas,6574020.0,0,0,0,0,0,0,0,207,207
484,Buenos Aires,Navarro,Navarro,6574030.0,392,1728,3,1530,0,1,0,252,3906
485,Buenos Aires,Navarro,Villa Moll  (Est. Moll),6574040.0,0,0,0,6,0,0,0,168,174
486,Buenos Aires,Navarro,José Juan Almeyra,6574010.0,0,0,0,0,0,0,0,99,99
487,Buenos Aires,Necochea,Claraz,6581010.0,0,0,0,0,0,0,0,105,105
488,Buenos Aires,Necochea,Juan N. Fernández,6581030.0,525,0,0,0,0,2,0,113,640
489,Buenos Aires,Necochea,Necochea - Quequén,6581040.0,3257,4293,155,14085,156,1,0,2182,24129
490,Buenos Aires,Necochea,Nicanor Olivera  (Est. La Dulce),6581050.0,1,0,2,0,0,0,0,713,716
491,Buenos Aires,Necochea,OTROS,0.0,0,0,0,0,0,0,0,16,16
492,Buenos Aires,Necochea,Costa Bonita,6581040.0,0,0,0,0,0,0,0,14,14
493,Buenos Aires,Necochea,Energía,6581025.0,0,0,0,0,0,0,0,13,13
494,Buenos Aires,Olavarría,Hinojo,6595060.0,13,0,0,0,0,1,0,0,14
495,Buenos Aires,Olavarría,Olavarría,6595070.0,3654,18385,6,2080,65,5,0,0,24195
496,Buenos Aires,Olavarría,Sierra Chica,6595100.0,0,505,0,0,0,0,0,0,505
497,Buenos Aires,Olavarría,Sierras Bayas,6595110.0,272,0,1,0,0,0,0,0,273
498,Buenos Aires,Olavarría,Villa Alfredo Fortabat,6595120.0,194,0,0,0,0,0,0,0,194
499,Buenos Aires,Olavarría,Colonia Hinojo,6595070.0,0,0,0,0,0,0,0,1,1
500,Buenos Aires,OTROS,OTROS,0.0,7,0,0,0,28954,0,0,0,28961
501,Buenos Aires,Patagones,Bahía San Blas,6602010.0,0,0,1,0,0,0,0,4,5
502,Buenos Aires,Patagones,Carmen de Patagones,6602030.0,1112,0,26,4159,29,1,0,11,5338
503,Buenos Aires,Patagones,José B. Casas,6602040.0,0,0,0,0,1,0,0,5,6
504,Buenos Aires,Patagones,Juan A. Pradere,6602050.0,0,84,0,0,1,0,0,4,89
505,Buenos Aires,Patagones,Stroeder,6602060.0,0,0,1,452,1,0,0,173,627
506,Buenos Aires,Patagones,Villalonga,6602070.0,117,0,7,749,0,0,0,245,1118
507,Buenos Aires,Pehuajó,Chiclana,6609080.0,0,0,0,0,0,0,0,9,9
508,Buenos Aires,Pehuajó,Francisco Madero,6609030.0,0,0,1,0,0,0,0,3,4
509,Buenos Aires,Pehuajó,Juan José Paso,6609040.0,0,0,0,28,0,0,0,385,413
510,Buenos Aires,Pehuajó,Magdala,6609050.0,0,0,0,0,0,0,0,7,7
511,Buenos Aires,Pehuajó,Mones Cazón,6609060.0,0,0,0,0,0,0,0,3,3
512,Buenos Aires,Pehuajó,Pehuajó,6609080.0,4347,1,68,5,69,0,0,265,4755
513,Buenos Aires,Pehuajó,San Esteban,6609020.0,0,0,0,0,0,0,0,3,3
514,Buenos Aires,Pehuajó,Capitán Castro,6609010.0,0,0,0,0,0,0,0,3,3
515,Buenos Aires,Pehuajó,Inocencio Sosa,6609035.0,0,0,0,0,0,0,0,3,3
516,Buenos Aires,Pehuajó,Nueva Plata,6609070.0,0,0,0,0,0,0,0,3,3
517,Buenos Aires,Pehuajó,San Bernardo  (Est. Guanaco),6609090.0,0,0,0,0,0,0,0,3,3
518,Buenos Aires,Pellegrini,Pellegrini,6616030.0,311,797,5,0,0,3,0,32,1148
519,Buenos Aires,Pergamino,Acevedo,6623010.0,115,153,0,0,0,0,0,184,452
520,Buenos Aires,Pergamino,Fontezuela,6623020.0,33,0,0,96,0,0,0,4,133
521,Buenos Aires,Pergamino,Guerrico,6623030.0,0,61,0,0,0,0,0,54,115
522,Buenos Aires,Pergamino,Juan A. de la Peña,6623040.0,0,0,0,0,0,0,0,51,51
523,Buenos Aires,Pergamino,Juan Anchorena  (Est. Urquiza),6623050.0,71,0,0,217,0,0,0,5,293
524,Buenos Aires,Pergamino,La Violeta,6623060.0,0,0,0,0,0,1,0,0,1
525,Buenos Aires,Pergamino,Manuel Ocampo,6623070.0,0,0,0,448,0,0,0,44,492
526,Buenos Aires,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090.0,0,0,0,0,0,1,0,0,1
527,Buenos Aires,Pergamino,Pergamino,6623100.0,2564,18621,82,800,82,2,0,524,22675
528,Buenos Aires,Pergamino,Pinzón,6623110.0,0,0,0,0,0,0,0,1,1
529,Buenos Aires,Pergamino,Rancagua,6623120.0,109,0,0,102,0,1,0,0,212
530,Buenos Aires,Pergamino,Villa San José,6623140.0,0,0,0,3,0,0,0,0,3
531,Buenos Aires,Pila,Casalins,6630010.0,0,0,0,0,0,0,0,5,5
532,Buenos Aires,Pila,Pila,6630020.0,0,0,1,1,0,0,0,48,50
533,Buenos Aires,Pilar,Del Viso,6638040.0,18509,3181,0,17,1,0,0,553,22261
534,Buenos Aires,Pilar,Fátima,6638040.0,40,52,0,22,0,0,0,2,116
535,Buenos Aires,Pilar,La Lonja,6638040.0,3245,1406,0,19,0,0,0,467,5137
536,Buenos Aires,Pilar,Los Cachorros,6638040.0,0,3002,0,0,0,0,0,0,3002
537,Buenos Aires,Pilar,Manzanares,6638040.0,0,166,0,3,0,0,0,3,172
538,Buenos Aires,Pilar,Maquinista F. Savio (oeste),6638040.0,0,0,0,0,0,0,0,54,54
539,Buenos Aires,Pilar,OTROS,0.0,0,1,0,5,0,0,0,268,274
540,Buenos Aires,Pilar,Pilar,6638040.0,2977,26119,35,8989,663,4,90,629,39506
541,Buenos Aires,Pilar,Presidente Derqui,6638040.0,1565,5538,0,83,0,0,0,604,7790
542,Buenos Aires,Pilar,Santa Teresa,6638040.0,0,0,0,0,0,2,0,0,2
543,Buenos Aires,Pilar,Tortuguitas,6638040.0,0,0,0,2,0,2,0,3,7
544,Buenos Aires,Pilar,Villa Astolfi,6638040.0,0,1387,0,1,0,0,0,9,1397
545,Buenos Aires,Pilar,Villa Rosa,6638040.0,613,7191,3,197,0,0,360,441,8805
546,Buenos Aires,Pilar,Zelaya,6638040.0,30,6,0,0,2,0,0,5,43
547,Buenos Aires,Pilar,Manuel Alberti,6638040.0,0,1847,0,514,0,0,0,0,2361
